item_id,po_id,item_name,oem_part_code,quantity,uom,unit_price,discount,taxable,gst_rate,gst_amount,billable_value,total_qty,created_at,updated_at
15440,1513,40101051,0,1.00,Nos,8844.53,0.00,8844.53,,2476.46,11320.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15441,1513,40120048,0,3.00,Nos,3935.15,0.00,11805.45,,3305.52,15110.97,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15442,1513,40340070,0,1.00,Nos,18353.12,0.00,18353.12,,3303.56,21656.68,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15443,1513,40031227,0,4.00,Nos,61.71,0.00,246.84,,69.12,315.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15444,1513,40101056,0,8.00,Nos,194.06,0.00,1552.48,,279.44,1831.92,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15445,1513,40101060,0,2.00,Nos,560.93,0.00,1121.86,,314.12,1435.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15446,1513,40301079,0,2.00,Nos,2808.59,0.00,5617.18,,1572.82,7190.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15447,1513,40301079,0,4.00,Nos,2808.59,0.00,11234.36,,3145.62,14379.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15448,1513,40270024,0,2.00,Nos,1811.86,0.00,3623.72,,652.26,4275.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15449,1513,40160522,0,1.00,Nos,253.38,0.00,253.38,,45.60,298.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15450,1513,41300338,0,1.00,Nos,253.38,0.00,253.38,,45.60,298.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15451,1513,21630001,0,0.50,Ltrs,351.10,0.00,175.55,,31.60,207.15,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15452,1513,40550623,0,12.00,Nos,67.79,0.00,813.48,,146.42,959.90,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15453,1513,40410213,0,16.00,Nos,18.64,0.00,298.24,,53.68,351.92,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15454,1513,40410214,0,2.00,Nos,32.20,0.00,64.40,,11.60,76.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15455,1513,40410214,0,10.00,Nos,32.20,0.00,322.00,,57.96,379.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15456,1513,40410215,0,2.00,Nos,21.18,0.00,42.36,,7.62,49.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15457,1513,40410479,0,1.00,Nos,112.71,0.00,112.71,,20.28,132.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15458,1513,40410480,0,1.00,Nos,94.91,0.00,94.91,,17.08,111.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15459,1513,40170383,0,3.00,Nos,102.54,0.00,307.62,,55.38,363.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15460,1513,40160751,0,1.00,Nos,852.54,0.00,852.54,,153.46,1006.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15461,1513,40170388,0,1.00,Nos,216.10,0.00,216.10,,38.90,255.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15462,1513,40170400,0,1.00,Nos,210.16,0.00,210.16,,37.82,247.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15463,1513,40170400,0,2.00,Nos,210.16,0.00,420.32,,75.66,495.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15464,1513,40170402,0,2.00,Nos,397.45,0.00,794.90,,143.08,937.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15465,1513,40103847,0,4.00,Nos,56.77,0.00,227.08,,40.88,267.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15466,1513,40103847,0,1.00,Nos,56.77,0.00,56.77,,10.22,66.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15467,1513,40170411,0,1.00,Nos,105.93,0.00,105.93,,19.06,124.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15468,1513,40410493,0,1.00,Nos,49.15,0.00,49.15,,8.84,57.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15469,1513,40410165,0,1.00,Nos,56.77,0.00,56.77,,10.22,66.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15470,1513,40410165,0,1.00,Nos,56.77,0.00,56.77,,10.22,66.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15471,1513,40410170,0,1.00,Nos,239.83,0.00,239.83,,43.16,282.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15472,1513,40410170,0,1.00,Nos,239.83,0.00,239.83,,43.16,282.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15473,1513,40160528,0,4.00,Nos,166.94,0.00,667.76,,120.20,787.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15474,1513,40410173,0,2.00,Nos,411.01,0.00,822.02,,147.96,969.98,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15475,1513,40360229,0,2.00,Nos,39.06,0.00,78.12,,21.88,100.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15476,1513,40360229,0,1.00,Nos,39.06,0.00,39.06,,10.94,50.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15477,1513,40170427,0,2.00,Nos,122.03,0.00,244.06,,43.94,288.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15478,1513,40170435,0,4.00,Nos,133.89,0.00,535.56,,96.40,631.96,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15479,1513,40410178,0,2.00,Nos,225.42,0.00,450.84,,81.16,532.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15480,1513,40410178,0,2.00,Nos,225.42,0.00,450.84,,81.16,532.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15481,1513,40160474,0,6.00,Nos,53.38,0.00,320.28,,57.66,377.94,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15482,1513,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.29,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15483,796,40120726,0,1.00,Nos,14500.00,0.00,14500.00,,2610.00,17110.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15484,1278,40102225,0,3.00,Nos,3520.00,0.00,10560.00,,1900.80,12460.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15485,1278,30540138,0,20.00,Nos,350.00,0.00,7000.00,,1260.00,8260.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15486,1278,30540717,0,10.00,Nos,1000.00,0.00,10000.00,,1800.00,11800.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15487,1278,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15488,1049,60290045,0,4.00,Nos,5292.64,0.00,21170.56,,5927.76,27098.32,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15489,1049,60530005,0,65.00,Nos,19602.37,0.00,1274154.05,,356763.14,1630917.19,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15490,1049,60530006,0,65.00,Nos,1310.74,0.00,85198.10,,23855.46,109053.56,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15491,1049,60530007,0,65.00,Nos,494.13,0.00,32118.45,,8993.16,41111.61,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15492,1049,60290017,0,2.00,Nos,5115.58,0.00,10231.16,,2864.72,13095.88,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15493,1049,60530002,0,2.00,Nos,392.58,0.00,785.16,,219.84,1005.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15494,1049,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.44,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15495,1327,41300482,84314930,1.00,Nos,52500.00,0.00,52500.00,,9450.00,61950.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15496,1529,30540229,0,10.00,Kgs,16800.00,0.00,168000.00,,30240.00,198240.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15497,1529,30540304,0,1.00,Kgs,3000.00,0.00,3000.00,,540.00,3540.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15498,1529,30100133,0,1.00,Nos,825.00,0.00,825.00,,148.50,973.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15499,1529,31750054,0,5.00,Nos,1000.00,0.00,5000.00,,900.00,5900.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15500,1529,31750053,0,33.00,Nos,400.00,0.00,13200.00,,2376.00,15576.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15501,1529,31750044,0,16.00,Nos,14000.00,0.00,224000.00,,40320.00,264320.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15502,1529,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15503,1561,40441028,0,1.00,Nos,1262.71,0.00,1262.71,,227.29,1490.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15504,1561,41350064,0,1.00,Nos,843.75,0.00,843.75,,236.25,1080.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15505,1561,41350063,0,1.00,Nos,757.81,0.00,757.81,,212.19,970.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15506,1561,40015050,0,1.00,Nos,730.47,0.00,730.47,,204.53,935.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15507,1561,40410619,0,2.00,Nos,2046.87,0.00,4093.74,,1146.25,5239.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15508,1561,41350065,0,1.00,Nos,386.72,0.00,386.72,,108.28,495.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15509,1561,40410414,0,2.00,Nos,17183.59,0.00,34367.18,,9622.81,43989.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15510,1561,41350066,0,1.00,Nos,738.28,0.00,738.28,,206.72,945.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15511,1561,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.02,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15512,758,31760035,0,28.19,Tons,39000.00,0.00,1099410.00,,197893.80,1297303.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15513,758,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15514,1077,31760199,0,11.42,Tons,40198.00,0.00,459061.16,,82631.01,541692.17,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15515,1077,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.17,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15516,623,30100222,0,1469.00,Nos,44.09,0.00,64760.86,,11656.96,76417.82,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15517,623,30540239,0,1962.00,Kgs,45.23,0.00,88745.58,,15974.20,104719.78,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15518,623,30100333,0,2549.00,Nos,44.66,0.00,113838.34,,20490.90,134329.24,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15519,623,30108110,0,3.47,Nos,46090.57,0.00,159796.01,,28763.28,188559.29,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15520,623,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.13,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15521,530,41210238,0,1.00,Nos,1300000.00,0.00,1300000.00,,234000.00,1534000.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15522,942,41470051,0,1.00,Nos,900000.00,0.00,900000.00,,162000.00,1062000.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15523,1666,41100146,0,10.00,Nos,2057.00,0.00,20570.00,,3702.60,24272.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15524,1666,41100147,0,5.00,Nos,1175.00,0.00,5875.00,,1057.50,6932.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15525,1666,41100148,0,5.00,Nos,170.00,0.00,850.00,,153.00,1003.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15526,1666,41100154,0,5.00,Nos,40.00,0.00,200.00,,36.00,236.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15527,1666,41100150,0,5.00,Nos,95.00,0.00,475.00,,85.50,560.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15528,1666,41100151,0,1.00,Nos,1610.00,0.00,1610.00,,289.80,1899.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15529,1666,41100149,0,5.00,Nos,824.00,0.00,4120.00,,741.60,4861.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15530,311,41270025,0,50.00,Nos,302.00,0.00,15100.00,,4228.00,19328.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15531,984,40630229,0,1.00,Nos,2225.30,0.00,2225.30,,400.55,2625.85,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15532,984,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.15,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15533,1226,40241431,0,3.00,Nos,95200.00,71400.00,214200.00,,59976.00,274176.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15534,268,40630346,0,10.00,Nos,4920.00,11316.00,37884.00,,6819.12,44703.12,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15535,268,40480218,0,20.00,Nos,4760.00,21896.00,73304.00,,13194.72,86498.72,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15536,268,40630227,0,10.00,Nos,4780.00,10994.00,36806.00,,6625.08,43431.08,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15537,268,40440270,0,20.00,Nos,4510.00,20746.00,69454.00,,12501.72,81955.72,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15538,268,40630228,0,20.00,Nos,3770.00,17342.00,58058.00,,10450.44,68508.44,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15539,268,40580053,0,15.00,Nos,2210.00,7624.50,25525.50,,4594.59,30120.09,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15540,268,40030432,0,5.00,Nos,1640.00,1886.00,6314.00,,1136.52,7450.52,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15541,268,40480092,0,20.00,Nos,5770.00,26542.00,88858.00,,15994.44,104852.44,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15542,268,40630229,0,20.00,Nos,2890.00,13294.00,44506.00,,8011.08,52517.08,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15543,268,40630342,0,10.00,Nos,5500.00,12650.00,42350.00,,7623.00,49973.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15544,268,40630343,0,10.00,Nos,4890.00,11247.00,37653.00,,6777.54,44430.54,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15545,268,40030783,0,30.00,Nos,6820.00,47058.00,157542.00,,28357.56,185899.56,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15546,268,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.31,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15547,710,40630234,0,60.00,Nos,6300.00,0.00,378000.00,,68040.00,446040.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15548,710,40630001,0,20.00,Nos,5973.00,0.00,119460.00,,21502.80,140962.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15549,710,40630232,0,60.00,Nos,6550.00,0.00,393000.00,,70740.00,463740.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15550,710,40630231,0,60.00,Nos,5973.00,0.00,358380.00,,64508.40,422888.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15551,710,40580108,0,40.00,Nos,5973.00,0.00,238920.00,,43005.60,281925.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15552,710,40120913,0,15.00,Nos,8645.00,0.00,129675.00,,23341.50,153016.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15553,710,40580106,0,20.00,Nos,5973.00,0.00,119460.00,,21502.80,140962.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15554,710,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.10,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15555,611,60530010,0,70.00,Nos,1434.00,0.00,100380.00,,28106.40,128486.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15556,611,60530005,0,45.00,Nos,19468.00,0.00,876060.00,,245296.80,1121356.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15557,611,60530007,0,45.00,Nos,490.00,0.00,22050.00,,6174.00,28224.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15558,611,60100019,0,70.00,Nos,605.00,0.00,42350.00,,11858.00,54208.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15559,611,60290005,0,70.00,Nos,22676.00,12250.00,1575070.00,,441019.60,2016089.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15560,611,60530006,0,45.00,Nos,1303.00,0.00,58635.00,,16417.80,75052.80,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15561,611,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,0.40,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15562,1951,40140538,0,1.00,Nos,500.85,0.00,500.85,,90.16,591.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15563,1951,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15564,408,40160644,0,50.00,Nos,52.56,0.00,2628.00,,473.04,3101.04,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15565,408,99990048,0,20.00,Nos,520.00,0.00,10400.00,,1872.00,12272.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15566,408,30270003,0,5.00,Nos,65.00,0.00,325.00,,58.50,383.50,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15567,408,30270003,0,5.00,Nos,50.00,0.00,250.00,,45.00,295.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15568,408,30270003,0,1.00,Nos,40.00,0.00,40.00,,7.20,47.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15569,408,30170035,0,8.00,Nos,8.00,0.00,64.00,,11.52,75.52,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15570,408,50210375,0,4.00,Nos,149.60,0.00,598.40,,107.72,706.12,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15571,408,30210025,0,2.00,Nos,1100.00,0.00,2200.00,,396.00,2596.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15572,408,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.38,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15573,1047,20080001,0,10.00,Nos,280.00,0.00,2800.00,,504.00,3304.00,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15574,1615,31760334,0,3.00,Nos,26953.13,0.00,80859.39,,22640.62,103500.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15575,1615,31760335,0,3.00,Nos,3389.83,0.00,10169.49,,1830.50,11999.99,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15576,1615,31760336,0,3.00,Nos,550.85,0.00,1652.55,,297.46,1950.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15577,1615,NULL,NULL,0.00,NULL,0.00,0.00,0.00,,0.00,-0.01,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15578,1488,40440897,0,1.00,Nos,830.27,265.69,564.58,,101.62,666.20,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15579,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15580,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15581,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15582,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15583,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15584,1488,40180082,0,1.00,Nos,2943.00,941.76,2001.24,,360.22,2361.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15585,1488,40180082,0,1.00,Nos,2943.00,941.76,2001.24,,360.22,2361.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15586,1488,40180082,0,1.00,Nos,2943.00,941.76,2001.24,,360.22,2361.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15587,1488,40180082,0,1.00,Nos,2943.00,941.76,2001.24,,360.22,2361.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15588,1488,40180082,0,1.00,Nos,2943.00,941.76,2001.24,,360.22,2361.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15589,1488,40180082,0,1.00,Nos,2943.00,941.76,2001.24,,360.22,2361.46,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15590,1488,40180083,0,1.00,Nos,7109.00,2274.88,4834.12,,870.14,5704.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15591,1488,40180083,0,1.00,Nos,7109.00,2274.88,4834.12,,870.14,5704.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15592,1488,40180083,0,1.00,Nos,7109.00,2274.88,4834.12,,870.14,5704.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15593,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15594,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15595,1488,40300087,0,4.00,Nos,152.90,195.71,415.89,,74.86,490.75,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15596,1488,40300373,0,2.00,Nos,249.00,159.36,338.64,,60.96,399.60,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15597,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15598,1488,40180083,0,1.00,Nos,7109.00,2274.88,4834.12,,870.14,5704.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15599,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15600,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15601,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15602,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15603,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15604,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15605,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15606,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15607,1488,40180081,0,1.00,Nos,2261.00,723.52,1537.48,,276.74,1814.22,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15608,1488,40180083,0,1.00,Nos,7109.00,2274.88,4834.12,,870.14,5704.26,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15609,1488,40440080,0,1.00,Nos,49737.18,15915.90,33821.28,,6087.84,39909.12,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15610,1488,40440081,0,1.00,Nos,36329.18,11625.34,24703.84,,4446.70,29150.54,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15611,1488,40050251,0,2.00,Nos,22485.00,14390.40,30579.60,,5504.32,36083.92,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15612,1488,40340981,0,1.00,Nos,17207.40,5506.37,11701.03,,2106.18,13807.21,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15613,1488,40340981,0,1.00,Nos,17207.40,5506.37,11701.03,,2106.18,13807.21,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15614,1488,40990570,0,1.00,Nos,9742.70,3117.66,6625.04,,1192.50,7817.54,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15615,1488,40180351,0,1.00,Nos,5211.00,1667.52,3543.48,,637.82,4181.30,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15616,1488,40180351,0,1.00,Nos,5211.00,1667.52,3543.48,,637.82,4181.30,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15617,1488,40180351,0,1.00,Nos,5211.00,1667.52,3543.48,,637.82,4181.30,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15618,1488,40180351,0,1.00,Nos,5211.00,1667.52,3543.48,,637.82,4181.30,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15619,1488,40180848,0,2.00,Nos,2615.00,1673.60,3556.40,,640.16,4196.56,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15620,1488,40180848,0,2.00,Nos,2615.00,1673.60,3556.40,,640.16,4196.56,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
15621,1488,40180848,0,2.00,Nos,2615.00,1673.60,3556.40,,640.16,4196.56,,2025-05-23 15:42:15.175736,2025-05-23 15:42:15.175736
