959,PC24-25/PO 316,15-01-2025,,,,,,,,,,31:03.3,31:03.3,S04938,HIMATSINGKA BROTHERS,20AASPH6107P1ZH,,BHAGALPUR ROADJharkhandIndia,AASPH6107P  ,close
960,TP24-25POAR 941,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
961,TP24-25/PO 1588,23-03-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
962,TP24-25POAR 844,11-01-2025,,,,,,,,,,31:03.3,31:03.3,S06324,MAHESH INFRA CORP,36AOPPM8130E1ZT,,"GROUND FLOOR, 1-2-274/4,HyderabadTelanganaIndia",AOPPM8130E  ,close
963,TP24-25/PO 1637,18-03-2025,,,,,,,,,,31:03.3,31:03.3,S07016,JAI BALAJI TRADERS,22AGBPA1724A1ZN,,MAIN ROADCHANDRAPURChhattisgarhIndia,AGBPA1724A  ,close
964,AN24-25POAR 705,17-02-2025,,,,,,,,,,31:03.3,31:03.3,S04071,N K B INDUSTRIAL PRODUCTS PRIVATE LIMITED,21AABCN2757K1ZJ,,"GROUND FLOOR,S-2/A-42,43,44OdishaIndia",AABCN2757K  ,close
965,PC24-25POAR 598,27-03-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
966,PC24-25/PO 389,10-03-2025,,,,,,,,,,31:03.3,31:03.3,S04985,GOSWAMI & DAS OXYGEN AGENCY,               ,,NULLNULLNULLNULL,            ,close
967,TP24-25POAR 954,11-02-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
968,CM24-25POAR 1096,27-03-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
969,AN24-25/PO 678,11-02-2025,,,,,,,,,,31:03.3,31:03.3,S04513,DOZER WORLD PRIVATE LIMITED - ODISHA,21AADCD2500J1ZC,,"APARAJITA APT.,FLAT  # 303, PL.#42,OdishaIndia",AADCD2500J  ,close
970,CM24-25POAR 829,04-01-2025,,,,,,,,,,31:03.3,31:03.3,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  ,close
971,TP24-25/PO 1693,31-03-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
972,AN24-25/PO 751,18-03-2025,,,,,,,,,,31:03.3,31:03.3,S04266,KAS TYRE RETREADDERS,21AMSPD3574E1Z8,,"LAXMI BAZAR,(FCI)PO:VIKRAMPUROdishaIndia",AMSPD3574E  ,close
973,AN24-25POAR 661,01-02-2025,,,,,,,,,,31:03.3,31:03.3,S04483,PPS MOTORS PRIVATE LIMITED - ODISHA,21AAFCP8182N1Z0,,"2ND FLOOR,PLOT NO 80/A,KHORDHAOdishaIndia",AAFCP8182N  ,close
974,PC24-25/PO 383,25-03-2025,,,,,,,,,,31:03.3,31:03.3,S06494,FASHION HOOD MAKER,               ,,NULLNULLNULLNULL,FFDPK2291N  ,close
975,AN24-25POAR 595,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S03600,TATA HITACHI CONSTRUCTION MACHINERY CO.PVT.LTD-ODISHA,21AAACT9077B1ZM,,"BGR MINING&INFRA LTD, LAKHANPUR OCP, NEAR BANDHBAHALAngulOdishaIndia",AAACT9077B  ,close
976,CM24-25POAR 846,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S04204,SHIV ENTERPRISES,20CXKPK7528N2Z1,,O1.Lower ChutiaJharkhandIndia,CXKPK7528N  ,close
977,AN24-25/PO 615,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S04084,SIDDI LAXMI MOTORS,21ACQFS8417D1Z3,,RANTALEI.OdishaIndia,ACQFS8417D  ,close
978,TP24-25POAR 920,05-02-2025,,,,,,,,,,31:03.3,31:03.3,S06568,VE COMMERCIAL VEHICLES LIMITED- CHHATTISGARH,22AABCE9378F1ZM,,"PLOT NO.442/2,443,444/2ChhattisgarhIndia",AABCE9378F  ,close
979,AN24-25/PO 641,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S04331,CHIKU AUTOMOBILES,21AKHPM1624M1ZA,,HATATOTA ROADOdishaIndia,AKHPM1624M  ,close
980,TP24-25/PO 1490,01-03-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
981,PC24-25POAR 532,20-02-2025,,,,,,,,,,31:03.3,31:03.3,S05076,PRIME POWER,20HGSPS1697J1ZM,,"LRA-18,1ST FLOORRANCHIJharkhandIndia",HGSPS1697J  ,close
982,TP24-25/PO 1429,18-02-2025,,,,,,,,,,31:03.3,31:03.3,S06458,JAINX LAPTOP & COMPUTER WORLD (RAIGARH),22AATFJ8181A1ZC,,"GOURI SHANKAR MANDIR AGROHABHAVAN ROAD, RAIGARHRAIGARHChhattisgarhIndia",AATFJ8181A  ,close
983,TP24-25/PO 1556,15-03-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
984,TP24-25/PO 1684,22-02-2025,,,,,,,,,,31:03.3,31:03.3,S04792,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,36AAGCT5084N1ZP,,"10-4-92/3, LB Nagar,HyderabadTelanganaIndia",AAGCT5084N  ,close
985,TP24-25/PO 1604,13-03-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
986,TP24-25/PO 1469,02-03-2025,,,,,,,,,,31:03.3,31:03.3,S04818,ESKAY ENGINEERING,20AXLPK9396F1Z6,,Godhar Near Power HouseJharkhandIndia,AXLPK9396F  ,close
987,AN24-25POAR 725,01-03-2025,,,,,,,,,,31:03.3,31:03.3,S04483,PPS MOTORS PRIVATE LIMITED - ODISHA,21AAFCP8182N1Z0,,"2ND FLOOR,PLOT NO 80/A,KHORDHAOdishaIndia",AAFCP8182N  ,close
988,TP24-25POAR 1078,13-03-2025,,,,,,,,,,31:03.3,31:03.3,S06685,NEXGEN SPARES,27AAWFN5535D1ZX,,20-24 GROUND FLOORMUMBAIMaharashtraIndia,AAWFN5535D  ,close
989,CM24-25POAR 900,23-01-2025,,,,,,,,,,31:03.3,31:03.3,S04444,ARSHYAN BATTERY,20BOHPA1007F1Z1,,MAIN ROADJharkhandIndia,BOHPA1007F  ,close
990,CM24-25POAR 960,08-02-2025,,,,,,,,,,31:03.3,31:03.3,S06017,WAIDHAN TYRES PRIVATE LIMITED-JHARKHAND,20AABCD7755M1ZJ,,"171, GRAND TRUNK ROADJharkhandIndia",AABCD7755M  ,close
991,TP24-25/PO 1226,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
992,AN24-25/PO 683,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S04484,RAY ENTERPRISES,21AGWPR5935K1ZP,,"AT/P.O.SOUTH BALANDA,OdishaIndia",AGWPR5935K  ,close
993,AN24-25POAR 671,03-02-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1200,PC24-25/PO 397,26-03-2025,,,,,,,,,,31:03.3,31:03.3,S06105,DRISHTI ENTERPRISES,20ACWPB1303R1ZN,,NULLNULLNULLNULL,ACWPB1303R  ,close
994,TP24-25POAR 884,29-01-2025,,,,,,,,,,31:03.3,31:03.3,S00335,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. NAGPUR,27AAACT9077B1ZA,,C/O. SWETAL LEGESTICS. 16KMASTONENAGPURMaharashtraIndia,AAACT9077B  ,close
995,CM24-25POAR 822,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
996,AN24-25/PO 760,09-03-2025,,,,,,,,,,31:03.3,31:03.3,S04174,J.K.TRADERS & CO,21AAYPR6261N1ZW,,HANDIDHUA CHOCKOdishaIndia,AAYPR6261N  ,close
997,TP24-25POAR 1045,06-03-2025,,,,,,,,,,31:03.3,31:03.3,S00034,ASSOCIATED ENGINEERING INDUSTRIES,36AAKFA9608A1ZN,,3-10-66.GOKHALENAGARHYDERABADTelanganaIndia,AAKFA9608A  ,close
998,TP24-25POAR 1025,04-03-2025,,,,,,,,,,31:03.3,31:03.3,S00861,SRI RAMESH AUTOMOBILES,36CHSPK2407C1ZH,,"# 22-7-126/3, KAZIPALLYRAMAGUNDAMTelanganaIndia",CHSPK2407C  ,close
999,TP24-25POAR 796,04-01-2025,,,,,,,,,,31:03.3,31:03.3,S05044,LAMINA SUSPENSION LIMITED,22AAACL3061H1Z0,,"NEAR KAMAL VIHAR MAIN GATE, BLOCK 11,ChhattisgarhIndia",AAACL3061H  ,close
1000,AN24-25/PO 729,04-03-2025,,,,,,,,,,31:03.3,31:03.3,S06271,OMM SAI ENGINEERING,21AAIFO3202G1ZW,,"BYE PASS ROAD,TALCHER,ODISHAOdishaIndia",AAIFO3202G  ,close
1001,HN24-25POAR 28,25-03-2025,,,,,,,,,,31:03.3,31:03.3,S07021,STANDARD PUMP HOUSE,37AAPPY7672R1Z4,,"SHOP NO.4,G.H.ROADKURNOOLAndhra PradeshIndia",AAPPY7672R  ,close
1002,KM24-25POAR 5,02-01-2025,,,,,,,,,,31:03.3,31:03.3,S06853,GULF LUBRICANTS INDIA LTD - TELANGANA,36AACCH0941E1Z0,,"Survey No 53/EE & 54/EE,H.No.7-124/1, Manneguda, Opp Zilla parshid High School, Manneguda, Hyderabad, Rangareddy Telenganna,5051HYDERABADTelanganaIndia",AACCH0941E  ,close
1003,HN24-25POAR 22,24-03-2025,,,,,,,,,,31:03.3,31:03.3,S00176,M.B ENTERPRISES,36AAEFM6621K1Z5,,4-4-85. MAHANKALI STREETSECUNDERABADTelanganaIndia,AAEFM6621K  ,close
1004,AN24-25/PO 594,01-01-2025,,,,,,,,,,31:03.3,31:03.3,S00010,AHSAN PAINTS,23CLHPA2427D1ZU,,Main Road. SingrauliSINGRAULIMadhya PradeshIndia,CLHPA2427D  ,close
1005,CM24-25POAR 995,21-02-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
1006,TP24-25/PO 1219,07-01-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
1007,AN24-25/PO 638,20-01-2025,,,,,,,,,,31:03.3,31:03.3,S05070,KUMAR MOTORS,21AYGPK7178P1ZU,,"HANDIDHUA CHHAK,TALCHER,ANGUL DISTANGULOdishaIndia",AYGPK7178P  ,close
1008,CM24-25POAR 1035,04-03-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1009,AN24-25/PO 674,12-02-2025,,,,,,,,,,31:03.3,31:03.3,S03933,TIPPER AND HYDRAULIC SOLUTIONS,36AFOPM2951D1ZE,,"H NO. 2-148/8, 1ST FLOOR, FRONT PORTIONHYDERABADTelanganaIndia",AFOPM2951D  ,close
1010,AN24-25/PO 700,26-02-2025,,,,,,,,,,31:03.3,31:03.3,S04174,J.K.TRADERS & CO,21AAYPR6261N1ZW,,HANDIDHUA CHOCKOdishaIndia,AAYPR6261N  ,close
1011,PC24-25POAR 551,07-03-2025,,,,,,,,,,31:03.3,31:03.3,S06164,LARSEN & TOUBRO LIMITED-SUNDARGARH(NEW),21AAACL0140P3ZT,,"Kansbahal Works Campus, Block No. 17OdishaIndia",AAACL0140P  ,close
1012,TP24-25/PO 1483,28-02-2025,,,,,,,,,,31:03.3,31:03.3,S06775,SOLAR INDUSTRIES INDIA LIMITED - ODISHA,21AACCS2132E1Z5,,"PLOT NO.389-392,MAUZA BEHRAPALI MAUZA BEHERALIJHARAUGUDAOdishaIndia",AACCS2132E  ,close
1013,AN24-25/PO 798,24-03-2025,,,,,,,,,,31:03.3,31:03.3,S04229,BUSINESS CENTRE,21BZAPS5927C1ZN,,"GANESH LAXMI MARKET COMPLEX BYPASS ROAD,ANGULOdishaIndia",BZAPS5927C  ,close
1014,TP24-25/PO 1618,19-03-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
1015,CM24-25POAR 971,11-02-2025,,,,,,,,,,31:03.3,31:03.3,S06417,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-JHARKHAND,20AAHCI1010J1ZA,,"PLOT NO.605, KHATA NO.51, K G ASHRAM POST OFFICE, MOUZA-JIYALGORA, P.S. GOVINDPURJharkhandIndia",AAHCI1010J  ,close
1016,CM24-25POAR 1045,08-03-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
1017,TP24-25/PO 1336,31-01-2025,,,,,,,,,,31:03.3,31:03.3,S06400,ASHOKA PRINTING WORKS,22APGPS1869C1ZZ,,RAIGARHRAIGARHChhattisgarhIndia,APGPS1869C  ,close
1018,TP24-25POAR 1084,13-03-2025,,,,,,,,,,31:03.3,31:03.3,S06530,DOZCO INDIA PVT LTD - BILASPUR,22AABCD0776E1Z5,,18A & 18C TIFRA INDUSTRIAL AREAChhattisgarhIndia,AABCD0776E  ,close
1019,PC24-25/PO 362,23-01-2025,,,,,,,,,,31:03.3,31:03.3,S06900,IDEAL ELECTRICAL CONSULTANT,19AJJPD7257N1ZL,,IDEAL ELECTRICAL CONSULTANTWest BengalIndia,AJJPD7257N  ,close
1020,TP24-25POAR 1082,13-03-2025,,,,,,,,,,31:03.3,31:03.3,S03098,DEVSHI EARTHMOVERS PVT LTD-HYDERABAD,36AABCD9558N1ZZ,,"PESHWARI PLAZAIDA Nacharam, Nacharam, HyderabadTelanganaIndia",AABCD9558N  ,close
1021,HN24-25POAR 27,29-03-2025,,,,,,,,,,31:03.3,31:03.3,S04792,TRICHUR SUNDARAM SANTHANAM & FAMILY PRIVATE LIMITED - TELANGANA,36AAGCT5084N1ZP,,"10-4-92/3, LB Nagar,HyderabadTelanganaIndia",AAGCT5084N  ,close
1022,CM24-25POAR 975,12-02-2025,,,,,,,,,,31:03.3,31:03.3,S04602,ESRA TURBO TECHNOLOGIES,37AAIFE6711G1ZH,,"BLOCK B-05,APIIC PLOT NO 68, AUTO NAGARAndhra PradeshIndia",AAIFE6711G  ,close
1023,TP24-25/PO 1359,10-02-2025,,,,,,,,,,31:03.3,31:03.3,S06843,ARKANCE IN PVT LTD,36AAACK8290K1Z4,,"5,5,RAJAPUSHPA SUMMITHYDERABADTelanganaIndia",AAACK8290K  ,close
1024,AN24-25/PO 750,18-03-2025,,,,,,,,,,31:03.3,31:03.3,S00569,HARSH ENTERPRISES,23BIYPA2186G1Z6,,VINDHYANAGARSINGRAULIMadhya PradeshIndia,BIYPA2186G  ,close
1025,TP24-25/PO 1281,26-01-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
1026,PC24-25/PO 367,23-03-2025,,,,,,,,,,31:03.3,31:03.3,S00334,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. JHARKHAND,20AAACT9077B1ZO,,TELCON WARE HOSE. NAWAGARHJHARKHANDJharkhandIndia,AAACT9077B  ,close
1027,PC24-25/PO 371,15-03-2025,,,,,,,,,,31:03.3,31:03.3,S06104,KOYLANCHAL EQUIPMENT AND ENTERPRISES,20BAXPP7197R1ZF,,"BHULI ROAD,ARA MORE,DHANBADJharkhandIndia",BAXPP7197R  ,close
1028,CM24-25POAR 986,24-02-2025,,,,,,,,,,31:03.3,31:03.3,S00334,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. JHARKHAND,20AAACT9077B1ZO,,TELCON WARE HOSE. NAWAGARHJHARKHANDJharkhandIndia,AAACT9077B  ,close
1029,TP24-25/PO 1510,27-02-2025,,,,,,,,,,31:03.3,31:03.3,S00618,DOZCO (INDIA) PVT LTD-DHANBAD,20AABCD0776E1Z9,,"1,RAJHANS MANSIONDHANBADJharkhandIndia",AABCD0776E  ,close
1030,HO24-25/PO 152,05-02-2025,,,,,,,,,,31:03.3,31:03.3,S00168,"LARSEN & TOUBRO LIMITED, KANCHIPURAM",33AAACL0140P8ZJ,,EMS SERVICE STATION SF NO. 356KANCHIPURAMTamil NaduIndia,AAACL0140P  ,close
1031,AN24-25POAR 615,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
1032,PC24-25POAR 461,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S04490,LARSEN & TOUBRO LIMITED - KANSBAHAL (ODISHA),21AAACL0140P3ZT,,"KANSBAHAL WORKS CAMPUS, BLOCK NO. 17OdishaIndia",AAACL0140P  ,close
1033,TP24-25/PO 1471,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06538,ZAFAR AUTO ELECTRICALS,22AQTPN3715C1Z0,,"DHIMRAPUR CHOUK,JINDAL ROAD,RAIGARH.ChhattisgarhIndia",AQTON3715C  ,close
1034,CM24-25POAR 1010,27-02-2025,,,,,,,,,,31:03.3,31:03.3,S06406,PPS MOTORS PVT LTD(BHARAT BENZ)-MADHYA PRADESH,23AAFCP8182N1ZW,,"Sy No 3065, 3062/1/1/2, Naugarh Village. Kachani Post, Naugarh Village, Vindhya Nagar NTPC Township, Singrauli, (M.P.) 486887Madhya PradeshIndia",AAFCP8182N  ,close
1035,TP24-25POAR 863,18-01-2025,,,,,,,,,,31:03.3,31:03.3,S06387,RAMESHWAR NUT BOLTS,22AGWPA7528F1ZE,,KHARSIA ROADRAIGARHChhattisgarhIndia,AGWPA7528F  ,close
1036,PC24-25POAR 586,19-03-2025,,,,,,,,,,31:03.3,31:03.3,S00765,CJN HITECH MOTORS PRIVATE LIMITED.,37AAGCC9788E1Z4,,SURVEY NO.714/2THIRUPATIAndhra PradeshIndia,AAGCC9788E  ,close
1037,PC24-25POAR 595,24-03-2025,,,,,,,,,,31:03.3,31:03.3,S05090,INFRA EQUIP PRIVATE LIMITED,20AABCI3185J1ZS,,PARK GT ROAD(NH2)DHANBADJharkhandIndia,AABCI3185J  ,close
1038,TP24-25POAR 1087,15-03-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
1039,TP24-25POAR 1110,24-03-2025,,,,,,,,,,31:03.3,31:03.3,S00333,TATA HITACHI CONSTRUCTION MACHINERY COMPANY PVT LTD. CHHATTISGAR,22AAACT9077B1ZK,,BALODABAZAR. RAIPURCHHATTISGARHChhattisgarhIndia,AAACT9077B  ,close
1040,TP24-25/PO 1613,18-03-2025,,,,,,,,,,31:03.3,31:03.3,S04108,SHIV KUMAR AGRAWAL,21AATPA3668H1ZQ,,GOMADERAJHARSUGUDAOdishaIndia,AATPA3668H  ,close
1041,CM24-25POAR 914,24-01-2025,,,,,,,,,,31:03.3,31:03.3,S06646,REVETHI DEALERS PRIVATE LIMITED - JHARKHAND (NEW),20AABCR7242R2Z4,,"KHATA NO.26,PLOT NO.302,303,304JANGALPURJharkhandIndia",AABCR7242R  ,close
1042,AN24-25POAR 611,15-01-2025,,,,,,,,,,31:03.3,31:03.3,S03933,TIPPER AND HYDRAULIC SOLUTIONS,36AFOPM2951D1ZE,,"H NO. 2-148/8, 1ST FLOOR, FRONT PORTIONHYDERABADTelanganaIndia",AFOPM2951D  ,close
1043,TP24-25POAR 979,15-02-2025,,,,,,,,,,31:03.3,31:03.3,S06505,MRF LIMITED - CHHATTISGARH,22AAACM4154G1ZX,,"KHASARA NO.507/6,NEAR SIRGITTI,OVERBRIDGE,BILASPUR -495223ChhattisgarhIndia",AAACM4154G  ,close
1044,PC24-25POAR 499,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S03528,WIRTGEN INDIA PVT. LTD-JH,20AAACW2816R1Z7,,HOUSE NO. O-SFS99JharkhandIndia,AAACW2816R  ,close
1045,TP24-25POAR 1114,19-03-2025,,,,,,,,,,31:03.3,31:03.3,S06505,MRF LIMITED - CHHATTISGARH,22AAACM4154G1ZX,,"KHASARA NO.507/6,NEAR SIRGITTI,OVERBRIDGE,BILASPUR -495223ChhattisgarhIndia",AAACM4154G  ,close
1046,TP24-25/PO 1199,09-01-2025,,,,,,,,,,31:03.3,31:03.3,S00232,RAGHVENDRA ENTERPRISES-MADHYAPRADESH,23CWNPS3105D1ZR,,BESIDE GMMCO. JAYANT ROADMEDHAULIMadhya PradeshIndia,CWNPS3105D  ,close
1047,CM24-25POAR 1000,23-02-2025,,,,,,,,,,31:03.3,31:03.3,S03345,HANUMAN JI TRADERS - JHARKHAND,20ANIPA1895L1Z2,,TANDWAJharkhandIndia,ANIPA1895L  ,close
1048,AN24-25/PO 650,30-01-2025,,,,,,,,,,31:03.3,31:03.3,S04266,KAS TYRE RETREADDERS,21AMSPD3574E1Z8,,"LAXMI BAZAR,(FCI)PO:VIKRAMPUROdishaIndia",AMSPD3574E  ,close
1049,CM24-25POAR 1083,22-02-2025,,,,,,,,,,31:03.3,31:03.3,S00199,MRF LIMITED. RANCHI,20AAACM4154G1Z1,,Kathal More. Near D.A.V.HehalRANCHIJharkhandIndia,AAACM4154G  ,close
1050,TP24-25POAR 808,07-01-2025,,,,,,,,,,31:03.3,31:03.3,S03082,TECHNO HYDRAULIC & PNEUMATICS,36CYHPM6037L1ZY,,Plot No. 39HYDERABADTelanganaIndia,CYHPM6037L  ,close
1051,TP24-25POAR 1071,12-03-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
1052,PC24-25/PO 378,12-03-2025,,,,,,,,,,31:03.3,31:03.3,S06104,KOYLANCHAL EQUIPMENT AND ENTERPRISES,20BAXPP7197R1ZF,,"BHULI ROAD,ARA MORE,DHANBADJharkhandIndia",BAXPP7197R  ,close
1053,AN24-25POAR 683,07-02-2025,,,,,,,,,,31:03.3,31:03.3,S06685,NEXGEN SPARES,27AAWFN5535D1ZX,,20-24 GROUND FLOORMUMBAIMaharashtraIndia,AAWFN5535D  ,close
1054,TP24-25/PO 1431,06-02-2025,,,,,,,,,,31:03.3,31:03.3,S06710,SURENDRA AUTOMOBILES,22AFJPA0972M1ZK,,"DHIMRAPUR CHOWK,RAIGARHRAIGARHChhattisgarhIndia",AFJPA0972M  ,close
1055,HO24-25POAR 75,22-01-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1056,AN24-25POAR 635,21-01-2025,,,,,,,,,,31:03.3,31:03.3,S06866,GULF OIL LUBRICANTS INDIA LIMITED -ODISHA,21AACCH0941E1ZB,,"MANGULI, PLOT NO 35, BADAKESHARPUR MANGULI,OdishaIndia",AACCH0941E  ,close
1057,CM24-25POAR 1032,03-03-2025,,,,,,,,,,31:03.3,31:03.3,S06646,REVETHI DEALERS PRIVATE LIMITED - JHARKHAND (NEW),20AABCR7242R2Z4,,"KHATA NO.26,PLOT NO.302,303,304JANGALPURJharkhandIndia",AABCR7242R  ,close
1058,PC24-25/PO 317,15-01-2025,,,,,,,,,,31:03.3,31:03.3,S04938,HIMATSINGKA BROTHERS,20AASPH6107P1ZH,,BHAGALPUR ROADJharkhandIndia,AASPH6107P  ,close
1059,CM24-25POAR 1050,11-03-2025,,,,,,,,,,31:03.3,31:03.3,S00080,DOZER WORLD PVT LTD-DELHI,07AADCD2500J1Z2,,NULLNULLNULLNULL,AADCD2500J  ,close
1060,CM24-25POAR 864,16-01-2025,,,,,,,,,,31:03.3,31:03.3,S06017,WAIDHAN TYRES PRIVATE LIMITED-JHARKHAND,20AABCD7755M1ZJ,,"171, GRAND TRUNK ROADJharkhandIndia",AABCD7755M  ,close
1061,TP24-25/PO 1674,27-03-2025,,,,,,,,,,31:03.3,31:03.3,S00664,ANPARA BORING CENTRE,09ABEPY8593M2ZF,,ANPARASONEBHADRAUttar PradeshIndia,ABEPY8593M  ,close
1062,AN24-25/PO 620,22-01-2025,,,,,,,,,,31:03.3,31:03.3,S06393,INNOVATIVE INFRA & MINING SOLUTIONS LIMITED-ODISHA,21AAHCI1010J1Z8,,SAMBALPUROdishaIndia,AAHCI1010J  ,close
1063,TP24-25POAR 869,22-01-2025,,,,,,,,,,31:03.3,31:03.3,S06482,GARG HARDWARE,22ADBPG5772D1Z1,,"NEAR RAM NIWAS TALKIES ROAD,RAIGARHChhattisgarhIndia",ADBPG5772D  ,close
1064,TP24-25/PO 1619,20-03-2025,,,,,,,,,,31:03.3,31:03.3,S06497,SPECIAL BLASTS LIMITED,22AADCS2831D1ZY,,"G-5,GROUND FLOOR,WALLFORT OZONE,FAFDIH CHOWK,RAIPUR-492001RAIPURChhattisgarhIndia",AADCS2831D  ,close
